job_id,state,district,domain,nsqf_job_role,qp_code,job_type_available,local_demand_signal,active_msme_cluster,estimated_monthly_income_lpa
JOB_FC7E1E7D,Bihar,Vaishali,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,22.5
JOB_E7E7FE1C,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,18.9
JOB_E914DF93,Bihar,Vaishali,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Low,False,13.6
JOB_455A5749,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,17.0
JOB_FEB47E87,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,15.9
JOB_40C7DD80,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,19.3
JOB_F9DD6298,Bihar,Vaishali,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,False,23.0
JOB_89022F26,Bihar,Vaishali,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,True,9.7
JOB_E5461E1C,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,False,16.6
JOB_C2A48695,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,20.6
JOB_3207DB8B,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,15.8
JOB_8695B1C6,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,20.8
JOB_F7E92D7D,Bihar,Vaishali,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,True,18.2
JOB_009BBD8A,Bihar,Vaishali,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,False,20.4
JOB_511F444E,Bihar,Vaishali,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,13.7
JOB_30AC4738,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,20.4
JOB_DD5AD07B,Bihar,Vaishali,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,22.2
JOB_1A0FA32F,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,13.6
JOB_50B2EC99,Bihar,Vaishali,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,14.5
JOB_FBD35C45,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,21.0
JOB_7ABD36EF,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,False,19.3
JOB_E4018316,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,11.4
JOB_4B5A6250,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,12.6
JOB_1E0D3664,Bihar,Vaishali,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,14.1
JOB_701DA528,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,True,16.4
JOB_9A9B4E07,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,9.3
JOB_B5FCF2EE,Bihar,Vaishali,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,14.7
JOB_1FB8E5EA,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,12.8
JOB_FB6F5FAD,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,False,10.6
JOB_001B29BD,Bihar,Vaishali,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,True,12.9
JOB_50610FC0,Bihar,Vaishali,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,19.6
JOB_2A438CA5,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,20.1
JOB_C1F60D0F,Bihar,Vaishali,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,21.4
JOB_96E29325,Bihar,Vaishali,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,12.8
JOB_47A6B563,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,17.5
JOB_6328CC1E,Bihar,Vaishali,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,18.3
JOB_57323017,Tamil Nadu,Kanchipuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,False,17.2
JOB_8AEE867C,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,True,21.2
JOB_82ADE306,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,False,13.8
JOB_B7BA8152,Tamil Nadu,Kanchipuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,True,22.0
JOB_21FA8839,Tamil Nadu,Kanchipuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,21.0
JOB_97376303,Tamil Nadu,Kanchipuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,14.8
JOB_FC70E102,Tamil Nadu,Kanchipuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,17.5
JOB_2A2AA29C,Tamil Nadu,Kanchipuram,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,True,15.6
JOB_5B2DA202,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,16.0
JOB_CB2E0F48,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,18.3
JOB_E64899AD,Tamil Nadu,Kanchipuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,False,8.7
JOB_006C5549,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,13.8
JOB_EE47EFF1,Tamil Nadu,Kanchipuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,23.9
JOB_983C09A9,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,True,22.8
JOB_7997284B,Tamil Nadu,Kanchipuram,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,True,10.3
JOB_BB5B707A,Tamil Nadu,Kanchipuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,18.3
JOB_5FFEFFB0,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,False,14.9
JOB_CEC74529,Tamil Nadu,Kanchipuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,10.8
JOB_A761C517,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,False,13.1
JOB_56EBFF43,Tamil Nadu,Kanchipuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,17.9
JOB_B60BCF9B,Tamil Nadu,Kanchipuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,True,17.4
JOB_F00A00F1,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,10.1
JOB_D06161B1,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,False,18.7
JOB_51A2F0A9,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,17.5
JOB_A6934534,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,True,11.0
JOB_B8B4E384,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,11.8
JOB_1D5F81BC,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,20.5
JOB_4B783C92,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,20.9
JOB_6A806647,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,22.9
JOB_8B66511B,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,16.7
JOB_9CFFFA50,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,18.5
JOB_E8243A09,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,11.7
JOB_B2C05CC0,Tamil Nadu,Kanchipuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,True,20.7
JOB_A635FA55,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,True,22.0
JOB_EE3B086D,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,19.4
JOB_B9B6B02E,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,False,8.9
JOB_2F145609,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,24.9
JOB_BD6F6529,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,10.6
JOB_4E89C771,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,False,20.4
JOB_D2E9C73E,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,True,22.7
JOB_6754D7A0,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,False,18.0
JOB_589DAA24,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Low,False,23.3
JOB_3CFB9A10,Tamil Nadu,Kanchipuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,15.3
JOB_16577D71,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,False,14.8
JOB_D34B6BA2,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,13.0
JOB_503659D8,Tamil Nadu,Kanchipuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,23.6
JOB_8AFB7747,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,16.8
JOB_49CCD670,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,True,21.6
JOB_358B8FB0,Tamil Nadu,Kanchipuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,True,15.2
JOB_60B64309,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,16.2
JOB_D507CFC3,Tamil Nadu,Kanchipuram,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,True,17.9
JOB_744A0DA3,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,18.5
JOB_A98E096D,Tamil Nadu,Kanchipuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,17.2
JOB_EA93978F,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,True,8.2
JOB_E2A9917E,Tamil Nadu,Kanchipuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,True,19.2
JOB_51FD2D70,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,23.5
JOB_6821F279,Tamil Nadu,Kanchipuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,False,24.3
JOB_E719C243,Tamil Nadu,Kanchipuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,11.4
JOB_8AF4AA95,Tamil Nadu,Kanchipuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,17.7
JOB_AF80CDF3,Tamil Nadu,Kanchipuram,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Low,True,9.8
JOB_AB34121D,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,17.6
JOB_682AD621,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Low,True,12.9
JOB_EB30749E,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,11.7
JOB_B274055F,Tamil Nadu,Kanchipuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,True,10.3
JOB_FDE404FE,Tamil Nadu,Kanchipuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,10.0
JOB_89ADC49D,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,10.9
JOB_B23A2268,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,11.5
JOB_51DCC446,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,13.1
JOB_3203A94F,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,False,9.6
JOB_DA5C68AA,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,10.6
JOB_59292666,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,True,20.9
JOB_A1AC6489,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,22.5
JOB_2EA9ACE3,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,False,12.3
JOB_BEE0D288,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,15.0
JOB_BCAE244E,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,14.7
JOB_0D29BC98,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,21.0
JOB_E1BD92CE,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,19.4
JOB_08BE90AD,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,19.6
JOB_B28E37EB,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,17.5
JOB_BC120F16,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,False,24.1
JOB_3A1059E4,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,10.8
JOB_C584733B,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,9.6
JOB_555FC5F1,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,16.0
JOB_E99CC764,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,24.2
JOB_1982D90D,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,15.3
JOB_4D08254D,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,18.2
JOB_CC432532,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,14.5
JOB_03C8532E,Tamil Nadu,Villupuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,False,18.8
JOB_058C18CB,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,13.8
JOB_DFAA76DE,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,True,11.2
JOB_4A93F633,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,23.9
JOB_695D1632,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,12.6
JOB_344FB410,Tamil Nadu,Villupuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,9.5
JOB_94DC8940,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,11.5
JOB_A2EC53C9,Tamil Nadu,Villupuram,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,True,11.2
JOB_86B719FA,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,9.2
JOB_42F70D1F,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Low,True,9.4
JOB_D23223E7,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,True,15.6
JOB_11167E59,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,24.3
JOB_B6128B2E,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,True,18.1
JOB_604BBDF2,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,15.3
JOB_24970A4A,Tamil Nadu,Villupuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,True,17.6
JOB_2552DE2E,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,False,11.1
JOB_59A75278,Tamil Nadu,Villupuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,True,13.2
JOB_F630F38A,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,True,24.1
JOB_D119D9B8,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,19.8
JOB_EF3E9F91,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,False,15.1
JOB_F6197E29,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,True,12.3
JOB_042E5202,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,True,9.4
JOB_397874D9,Tamil Nadu,Villupuram,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,22.9
JOB_0E5FD561,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,20.9
JOB_5DB7EE04,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,15.8
JOB_A4FB5250,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,False,13.8
JOB_57291DB8,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,True,21.8
JOB_E3A285E9,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,True,10.6
JOB_00D63EF4,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,14.4
JOB_85B27B7A,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,21.2
JOB_0CA8979D,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,True,22.5
JOB_79337233,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,True,19.7
JOB_00FC6ABA,Tamil Nadu,Villupuram,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,True,24.9
JOB_A45C97B5,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,11.3
JOB_6BC0F1F6,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,21.8
JOB_C1B49732,Tamil Nadu,Villupuram,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,False,15.0
JOB_9E6F2424,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,False,18.9
JOB_F5692899,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,9.7
JOB_82AD7AA9,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,12.5
JOB_0F977146,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,True,12.3
JOB_5396DFF2,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,13.3
JOB_63877BE4,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,19.7
JOB_616D1569,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,8.5
JOB_0D050F02,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,True,13.0
JOB_B8049596,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,False,22.0
JOB_328F3651,Tamil Nadu,Villupuram,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,19.5
JOB_47942384,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,20.9
JOB_49FFED99,Tamil Nadu,Villupuram,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,14.3
JOB_39BDAE3F,Tamil Nadu,Villupuram,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,True,20.4
JOB_193C257A,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,18.8
JOB_F27092B5,Tamil Nadu,Villupuram,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,24.7
JOB_64CDE665,Tamil Nadu,Villupuram,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,14.2
JOB_6AC195CD,Tamil Nadu,Villupuram,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,24.7
