state,centre_name,address,email,phone,courses_offered
uttar pradesh,Ilas Pvt. Iti,KALYANPUR POST JANUPURA,drvijayilas@gmail.com,9810637526,"['FITTER (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Indira Dubey Private I.T.I,"DAKHANIYA,RAYPUR JAUNPUR",sharaddubey2625@gmail.com,9628405500,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Global Pvt. Iti,Panipat Road Near Sel Tax barrier Distt. Shamli UP,itineerajkumar@gmail.com,8171697778,"['ELECTRICIAN (NSQF)', 'PHYSIOTHERAPY TECHNICIAN (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)']"
uttar pradesh,Gopal Chaudhary Pvt Iti,VPO MAGORRA,SHAIL87ENDRA@GMAIL.COM,8057959554,['ELECTRICIAN (NSQF)']
uttar pradesh,Gopal Pvt I.T.I.,VILL-CHHARORA .IN FRONT OF RAJIV SCHOOL N.H.2 MATHURA,jayveer.tomar@yahoo.com,8433131810,['ELECTRICIAN (NSQF)']
uttar pradesh,Greenland Iti,"V.: IMLIYA, P.O.:RANKHANDI",greenlanditi@rediffmail.com,9927161330,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,Gyan Bharti Iti,BALDEV ROAD AJAY NAGAR,rajkitm1985@yahoo.com,7500440099,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,K.G Pvt. Iti,SHERGARH,k.gpvtiti@gmail.com,8923016444,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,K.N.Patel Smriti Private Audougik Prashina Sansthan,Mubarakpur katrauly phulpur allahabad 212402,knpvtiti@gmail.com,9721555883,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Kakashyamlal I.T.I,vill palchandrha taribadagaon,kakashyamlalindustrial111@gmail.com,9452501653,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Kalpan Chawla Pvt Iti,vill-fatehpur shyanaroad kuchesar choraha,Kcpvtiti@gmail.com,7060128848,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Gandhi Private Industrial Traininng Institute,"hanastanapur,Ambabai",ajaythakur7185@gmail.com,6307417440,['ELECTRICIAN (NSQF)']
uttar pradesh,Geeta Iti Pvt Training Institute,"GRAM&P.O: KHALISPUR,NEAR CHAUBEYKATRA,NEAR KHALISPUR RAILWAY CROSSING,VARANASI,U.P.",geetaiticollege@gmail.com,8604818303,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Global Genius Private Industrial Training Institute,Kumher Road Sonkh Distt-Mathura,rscollege2017@gmail.com,8218345398,['ELECTRICIAN (NSQF)']
uttar pradesh,Global India Private Iti Meerpur Saharanpur,VILL - MEERPUR POST- SHERPUR KHANA ZADPUR,GLOBALINDIAPRIVATEITI@GMAIL.COM,9675210001,"['FITTER (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Lavkush Pvt.Iti,AIRHE.CHANDMARI,vijaymcp.2008@rediff.com,9140015506,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,Lord Krishna Pvt. Iti,VILL & POST OLE,lordkrishnaiti@gmail.com,9412728159,['ELECTRICIAN (NSQF)']
uttar pradesh,Lutawan Iti,SAKARA JAITPURA,lutawanpiti@gmail.com,8840805863,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,M.V Private I.T.I,gram-harpur post-peppeganj,mvitiharpur@gmail.com,9415902445,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,Maa Chandravali Pvt. Iti,MANGORRA JAJANPATTI,bhanuchaudhary666@gmail.com,8191810006,['ELECTRICIAN (NSQF)']
uttar pradesh,Jai Devi Private I.T.I,NAGLA MOHARE LADHUKHERA POST -HIRORA,jaideviiti@gmail.com,8057847258,['ELECTRICIAN (NSQF)']
uttar pradesh,Jamuna Singh Memorial Industrial Training Institute,Adhyatmpuram (Sagapali) Dhotari,amitwgzp@gmail.com,9140758091,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Janardan Prasad Memorial Private Industrial Training Institute,"KASAYA ROAD, KUSHMI, GORAKHPUR",tuhinme@outlook.com,9999227420,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,Jdn International Iti,"BARHI BAEDHALGANJ, AZAMGARH",jdninternationaliti@gmail.com,9415709478,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,K. D. Singh Pvt. Industrial Training Institute,VILL &amp; POST MARITAR,kdsinghiti@gmail.com,9598610251,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,J.P. Private I.T.I,SIKROUR SHBARI,singhkuldeep472@gmail.com,9453208866,['FITTER (NSQF)']
uttar pradesh,Jagwati Devi Private Iti,"VPO- Atrara, Hapur Kithore Road",jagwatideviiti@gmail.com,9212834996,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Jaharangipvtiti,"Paremandapura, Sajoi",jogindra.verma0783@gmail.com,9918367154,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Jai Bharat Private Iti,"Near Rashtriya Vidyapeeth High School, Saharanpur Road, Chhutmalpur, Saharanpur, UP.",pankaj.kgc22@gmail.com,8006105004,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)']"
uttar pradesh,Kaushal Pvt Industrial Training Institute,lodipur nevada,manager.kpiti@gmail.com,8299515386,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)', 'STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF)', 'MECHANIC DIESEL (NSQF)']"
uttar pradesh,Kishanmajdoorpvtiti,vill-Rithori,kishanmazdooriti@gmail.com,9918501151,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Krishna Niji Audhyogik Prashikshan Kendra,KOPAGANJ,krishnanijiiti@gmail.com,9451281701,['FITTER (NSQF)']
uttar pradesh,Krishna Singh Private Iti,BHAGOURA SAHJANWA GORAKHPUR,singhmanas9415@gmail.com,8127130149,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Mahesh chandra rajeev kumar private iti,"Near railway station , Marehra, district-Etah",narendrakumarksj47@gmail.com,9456470394,"['FASHION DESIGN & TECHNOLOGY (NSQF)', 'ELECTRICIAN (NSQF)', 'COMPUTER HARDWARE & NETWORK MAINTENANCE (NSQF)', 'SOLAR TECHNICIAN (ELECTRICAL) (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SHAHEED BHAGAT SINGH PRIVATE ITI,VILL. RADAUR PO. TITRO TEH. NAKUR SAHARANPUR,sahidbhagatsingpvt.iti@gmail.com,9627236604,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,JANHIT PRIVATE ITI,VILLAGE and POST - PISAWA TEHSIL - GABANA DIST.,janhitpvtiti20@gmail.com,9012334624,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,SARSAWA PRIVATE ITI SAHARANPUR,VILL- PHALVANPUR POST- SARSAWA DISTT- SAHARANPUR,sarsawaprivateiti@gmail.com,7834817332,"['HEALTH SANITARY INSPECTOR (NSQF)', 'ELECTRICIAN (NSQF)', 'WELDER (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,CHANDRAKALI PRIVATE ITI,MUBARAK PUR ALLAHABAD,chandrakalipvtiti777@gmail.com,7355375251,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SRI HANSRAJ MEMORIAL PRIVATE I.T.I,Vill. Khamaria teh. milak distt. Rampur up,arvind9634446710@gmail.com,9149255188,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,TRIVENI SINGH DEVRAJI DEVI PRIVATE ITI,SURJAHI BADHARA DEORIA,abhishekjsl@yahoo.com,9838298806,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,M D Memorial Private ITI,Village- Pantarwa(Bamrauli Uparhar) PO- Bamrauli allahabad,anitadwivedi1971@gmail.com,9450594794,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,MAA ATARKAUR PRIVATE ITI,VILL - DHANA TEJA POST BARARI DIST MATHURA,maaatarkaurpiti@gmail.com,8923593502,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,PNR Private ITI,Vill. & Post - Sherpur Kalan Distt. Ghazipur,pnritighazipur@gmail.com,9415342658,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,KESAV DAS PRIVATE ITI,GAGAULI CHAURAHA FAIZABAD (U P),pawan.fzbd@gmail.com,9450565839,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,KRISHNAWATI PRIVATE ITI,LOHANDI KALA MIRZAPUR,ashishkumarsingh136@gmail.com,7985245349,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,R N GLOBAL Private ITI,"Hathaura, Rampur, Ghazipur",abhishekyadavgpm@gmail.com,7376831522,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,S P S PRIVATE ITI,"VILL- KELAHI, POST- KELAHI, GHAZIPUR",aps8417819402@gmail.com,8417819402,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,SRI RAM LAKHAN SMARAK PRIVATE ITI,"vill. Bundawan, Gauhaniya tahsil Bara distt Allahabad UP",shivajipolytechnic@yahoo.in,9838304773,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SHREE RADHA MADHAV PRIVATE ITI,VILLAGE & POST KAILORA DISTT HATHRAS,radhamadhavpiti@gmail.com,8535009936,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,SHIV PRATAP PRIVATE ITI,VILL ACHHAIBAR NAGAR RAJUPUR POST SAMMANPUR TEH SAIDPUR DIST GHAZIPUR UP 233306,sppvtiti2016@gmail.com,9795717287,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,VIDHYA PRIVATE ITI,"RADHA NAGAR, FOUNDARY NAGAR",89dkmishra@gmail.com,9897900335,"['MECHANIC DIESEL (NSQF)', 'FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,BABA HARISHANKAR SINGH PRIVATE ITI FAIZABAD,VILL- BHIKANPUR POST-GOPALPUR DISTRICT- FAIZABAD,gauravsinghmgr@gmail.com,9554964207,"['HEALTH SANITARY INSPECTOR (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Himalayan Private Industrial Training Institute,"Vill- Mohammadpur Saraiya, Banke Nagar Chauraha, B",principal.hpitibkt@gmail.com,9140557104,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SHAMBHAVI Private ITI,Marufpur Anapur Allahabad up 229411,shambhavipvtiti@gmail.com,9454948950,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,K S NATIONAL PRIVATE ITI,RAJUPUR SAGRA GHAZIPUR,santoshkushwaha327@gmail.com,8423787466,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Kamla Devi Private ITI,"Nagla Mafi ,Post- Khadgujar",kamladevipiti2016@gmail.com,9690028337,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,DR T H PRIVATE ITI,SHADIABAD GHAZIPUR,thiti786gzp@gmail.com,9415807590,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,VDPC MEMORIAL PRIVATE ITI,"SONAI, MATHURA",vdpciti@gmail.com,8941001667,"['ELECTRICIAN (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SHRI KRISHNA PRIVATE ITI,"Shambha ka pura ( jondhi majhiyari ) Othagi Tarhar, Bara, Allahabad.",SHRIKRISHNAITC1986@GMAIL.COM,9838165975,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,RADHYA SINGH SINGRAUR PRIVATE I T I,KHANPUR SATWA,RAHUL9335101829@GMAIL.COM,6393711822,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,RANI LAXMI BAI PRIVATE ITI,MEJA ALLAHABAD,skpateliti@gmail.com,9919728039,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Hari Private ITI,"Randevi, Nakur ,Saharanpur UP",hariprivateitir@gmail.com,8954054702,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)']"
uttar pradesh,SHREE AADHAR Private ITI,"JAGDHAN PALACE ,BHIKHAMPUR ,LALGOPAL GANJ ,ALLAHABAD -229413",drsindustrial@hotmail.com,7054595336,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SVNC Private ITI,"House No-123 Mohalla- Sarvati Devi Colony, Behajam",svnciti@gmail.com,9452225495,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,Ch Sahab Singh Private ITI,Chak Salarpura Rampur Maniharan Saharanpur,chsahabsinghiti@gmail.com,9719333033,"['FITTER (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,JPY Private ITI,Vill Post Gopalpur Mehnagar distt Azamgarh,jpypiti@gmail.com,9936073857,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Chandra Deo Private ITI,"VILL- FIROJPUAR, POST- RAMPUR JEEVAN, TEHSIL- JAKHANIYA, GHAZIPUR",chandradeopiti@gmail.com,9919753052,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,DEVENDRA PRIVATE ITI,VILLAGE. MAHESHI POST AWAJAPUR THANA SAKALDIHA DIST CHANDAULI UP 232108,devendrapvtiti@india.com,9433330037,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,VIDYA PRIVATE ITI,VILL/POST : BHUSWAL TEHSIL: BANSGAON DISTRICT : GORAKHPUR,vidyagkp16@gmail.com,7379110485,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,ICHCHHA RAM SINGH PRIVATE ITI,DHOBHIYARA SHAHGANJ FAIZABAD,Rekhajaiprakash1989@gmail.com,8707666451,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,J P Private ITI,Vill Bitthalpur Post Sikhar Dist Mirzapur,prashanttot@yahoo.com,7860663006,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SHRI JAI BAJARANG PRIVATE ITI,Vill- Latthudih Post- Gandhinagar,shrijaibajarang@gmail.com,6388968095,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,GP PRIVATE ITI,"JAITPUR, HANUMANGANJ, ALLAHABAD",pvtiti.gp@gmail.com,9451175004,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,BHANMATI DEVI PRIVATE ITI,VILL/POST- MAHUL TEHSIL - PHOOLPUR DISTRICT AZAM,bmditi3329@yahoo.com,9936151063,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,PRIYANSHU PRIVATE ITI,VILL - BASUPUR POST- BANKAT TAHSEEL - SAGARI,priyanshupvtiti@gmail.com,9415655787,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,RSR PRIVATE ITI,BHAISATIKAR SIRSI DHANGHTA SANTKABIR NAGAR U.P. PI,rsrpiti016@gmail.com,9935836655,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,J R P Private ITI,KAADIPUR AT RAJADEVPUR JEANPUR ROAD AZAMGARH,jrpitiazm@gmail.com,8052869700,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,RAM NARESH SINGH Private ITI,"Vill. Purusottampur,PO-Parsipur (Chauribazar),Sant Ravidas Nagar (Bhadohi)",pankaj.9619001523@gmail.com,7052406837,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,Swami Sahajanand Private ITI,"Village-Patwadh ,Block - Bilariya Ganj",skpandey228151@gmail.com,7068030087,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,MAA DURGE Private ITI,nagla beech tundla,sonil0003@gmail.com,8273032840,"['SEWING TECHNOLOGY (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,H R PRIVATE ITI,CHAK DONDI NAINI BLOCK -CHAKA KARCHANA,HRPVTITI66@GMAIL.COM,9415253866,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,U P TECH PRIVATE ITI,VILLAGE KAILAHAT POST PACHEWARA CHUNAR,uptechpiti@yahoo.com,8318583884,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,SMD PRIVATE ITI,SUKHDEV BURJ AKOS POST AKOS,Kanha1322@gmail.com,8445717088,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SEVDIE PRIVATE ITI,"Santnagar Mahmoodabad Road In Front of Super Dharamkanta, Sidhauli, Sitapur",raghvendra.spiti@gmail.com,7007717368,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,JAGDISH PANDEY PRIVATE ITI,VILL/POST-PEKUR TEHSIL-BANSI SIDDHARTH NAGAR UTTAR PRADESH,drprashant.107@gmail.com,9918862353,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,INDRAKALI VIDYAVATI PRIVATE ITI,"KATIYARI CHAKIYA,RAMAIPUR,ALLAHABAD-221505",sanjaytinkusingh111000@gmail.com,8009843487,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SADBHAWANA PRIVATE ITI,"VILL- BIRNO, POST- BIRNO, GHAZIPUR",sadbhawanapiti@gmail.com,8808276433,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Harikaran Dwivedi Private ITI,Gaytri Nagar Sultanpur Uttar Pradesh,drrkd5677@gmail.com,9198417171,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,S N PRIVATE I T I,WAZIDPUR SIDAPURA DIST- KASGANG,chaturvedi.abodh@gmail.com,9719653377,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,SHRI MOTI LAL SINGH PRIVATE ITI,SHRI MOTI LAL SINGH PVT ITI KAREHA KARCHHANA ALLAHABAD,smlsiti2016@gmail.com,9415368248,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Shiv Prasad Private ITI,Rasoolpur Road Maghar Sant Kabir Nagar Uttar Prade,vipinsrivastavamgr@gmail.com,8698495405,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,J K Private ITI,"Vill.-Shahpur , PO.-Gajraula,Tehsil & District-Amroha",pravendrasingh1185@gmail.com,7351900660,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,RAM JATAN YADAV PRIVATE I T I,BHATHAT BAZAR GORAKHPUR,sharma.priyesh123@gmail.com,8563882483,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,GANESHA PRIVATE ITI,MAHMOODPUR HATHINI DEOKALI SAIDPUR GHAZIPUR,ganeshaiti56@gmail.com,9415802835,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,R B S PRIVATE ITI,"Village-sakara,post-baraipar,tehsil-machlisahar,distt-jaunpur,uttar pradesh",rbssk1976@gmail.com,9918111688,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,MOOLA DEVI PRIVATE ITI,VILLAGE-JAYRAMGARH POST KOPANJ TEHSIL- SADAR MAU -275305,mooladevi6@gmail.com,8765704025,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,Veer Bhoomi Bundelkhand Private ITI,Ranipur,vbbiti.jhs@gmail.com,9506277464,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,ram kuber private iti,village mishrapur koraon,anilkumarmishra1000@gmail.com,9793999488,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,NAIN KUMARI JAGAT NARAYAN SINGH PRIVATE ITI,VILLAGE- SAKATUI POST- SAKATUI DISTRICT- DEORIA,nkjnsiti@gmail.com,9450677279,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,NAVIPUR PRIVATE ITI,VILLAGE : NAVIPUR PIPE LINE ROAD MURADNAGAR,navipuriti2@gmail.com,8077612309,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)']"
uttar pradesh,MAHA LAXMI PRIVATE ITI COLLEGE,TUDALA ETHA ROAD EMLIYA DAIRY FIROZABAD PIN CODE 283204,adityakumargaurav@gmail.com,6396503616,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,Sunshine Krishna Private ITI,Vyashbagh Tarna Varanasi,tiwtrac@yahoo.co.in,9455430960,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,J P SMARAK PRIVATE ITI,"vill-jogiyakol ,po-bhiti rawat dist-Gorakhpur",jpsiti1991@gmail.com,9721478492,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,SIR V K TECH PRIVATE ITI,Villege : LAKNOUTI POST PUNWARKA,sirvktechiti@gmail.com,9759445907,"['HEALTH SANITARY INSPECTOR (NSQF)', 'FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,SHIV LAKSHMI PRIVATE ITI,SIKANDARPUR,slpiti2016@gmail.com,9198911968,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,RAM RAKSHA PRIVATE ITC,VILL-PARSURAMPUR POST-NATHNAGAR DISTT-SANT KABIR N,Ramrakshaitc@gmail.com,7398114868,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,S S C M B D PRIVATE ITI,IGLAS ROAD SANGEELA TUKSAN HATHRAS U P 204101,sscmbditi@gmail.com,9456091444,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,SHARDA Private ITI,BAKULAHA BANSGOAN,gauravsingh09616@gmail.com,9415804483,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,R M Private ITI,atrouli marg bilram kasganj,bskasj123@gmail.com,7417660354,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,CH DALEL SINGH Private ITI,Sardhana road dabathua (Near Nanu pul ) Meerut,gouravsharmamrt@gmail.com,9917667078,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Shri Krishna Ambedkar Private ITI,"Village- Siddha Ahilaspur, Post- Madhuban, Mau",amit4ever88@gmail.com,9990603045,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,sushma singh singraur private i t i,khatangi ganga allahabad,sushma10755@gmail.com,9161575934,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Mrs ROOPAN DEVI PRIVATE ITI,VILL-BALHERA ABHAYPURA ROAD MALPURA AGRA,veeru681988@gmail.com,8218419875,"['ELECTRICIAN (NSQF)', 'HEALTH SANITARY INSPECTOR (NSQF)']"
uttar pradesh,Vikas Industrial Training Centre Koyala Nagar - Kanpur Nagar,404 KOYLA NAGAR KANPUR,vikas.itc@rediffmail.com,9451523404,['ELECTRICIAN (NSQF)']
uttar pradesh,"Government ITI, Atrauli, Aligarh",Chaupur Hauz Ram ghat road Atrauli Aligarh,giti009@vppup.in,9758720762,"['ELECTRICIAN (NSQF)', 'WELDER (NSQF)', 'WIREMAN (NSQF)', 'FITTER (NSQF)', 'DRESS MAKING (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'ELECTRICIAN POWER DISTRIBUTION (NSQF)']"
uttar pradesh,Process & Product Development Centre I.T.C Foundry Nagar - Agra,"Process & Product Development Centre, Foundry Naga",rajkumar.msmetdc@gmail.com,9059910881,"['WELDER (NSQF)', 'COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)', 'FITTER (NSQF)', 'DRAUGHTSMAN (MECHANICAL) (NSQF)']"
uttar pradesh,Wits Industrial Training Centre Deokali Road - Faizabad,196 DEOKALI ROAD NEAR PETOL PUMP FAIZABAD,wits_fzd@rediffmail.com,9452076418,['COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)']
uttar pradesh,"JANTA I.T.C. KOYLA NAGAR, KANPUR - Kanpur Nagar","405, KOYLA NAGAR BYE PASS MAIN ROAD PO KIDWAI NA",janta_iti@rediffmail.com,7275446659,['FITTER (NSQF)']
uttar pradesh,Indian Skill Tech. Institute - Meerut,Indian Skill Tech. Institute - Meerut,indianskilltechinstitute@yahoo.in,9897963111,"['MECHANIC DIESEL (NSQF)', 'FITTER (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'WELDER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,"Al-Train Industrial Training Institute, Sambhal - Sambhal",TARIN CAMPUS BEHJOI ROAD SAMBHAL,ishwarchandsaini@gmail.com,7409174467,"['PLUMBER (NSQF)', 'SEWING TECHNOLOGY (NSQF)', 'FITTER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,I.C.T. Private ITI - Ghaziabad,"ICT - ITI PLOT NO-13, ASHOK VATIKA,NEAR LAJPAT NA",ICTSAHIBABAD@GMAIL.COM,9810168227,['COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)']
uttar pradesh,Abdul Hameed Industrial Training Centre - Mau,ABDUL HAMEED GRAMIN ITI MUHAMMADABAD GOHANA MAU,vijayiti1234@gmail.com,6394984178,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,"Bhartiya Industrial Training Institute, Deoband [PITI] - Saharanpur","opp.railway station, sant coloney",piti1518@gmail.com,9897081750,['ELECTRICIAN (NSQF)']
uttar pradesh,Indian Technology Industrial Trainign Centre Abupur Meerut Rd - Ghaziabad,"ITITI Vill. Abupur, Muradnagar Distt. Ghaziabad",ititiabupur@gmail.com,9719655517,"['MECHANIC DIESEL (NSQF)', 'SEWING TECHNOLOGY (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'ELECTRICIAN (NSQF)', 'FITTER (NSQF)']"
uttar pradesh,"Shakumbhari Industrial Training Centre,Mohmadpur Bahololpur,Delhi Road - Saharanpur","Mohamadpur Bahalolpur Kankarkui, Delhi Road, Sahar",shakumbhariiti@gmail.com,9675311140,"['FITTER (NSQF)', 'WELDER (NSQF)', 'ELECTRICIAN (NSQF)']"
uttar pradesh,Bhavna Singh Industrial Training Centre Rajiv Nagar - Aligarh,QUARSI BY PASS RAJEEV NAGAR ALIGARH,vivek.singh2606@gmail.com,9927206742,['FITTER (NSQF)']
