state,centre_name,address,email,phone,courses_offered,pincode,district,subdistrict,mappls_eloc,geocode_level
odisha,JSS Kendrapara,1st floor of Bank of India Bhramardiapatna KENDRAPARA (Odisha) -754211,jsskendrapara@gmail.com,8917348869,SELF EMPLOYED TAILOR | ASSOCIATE DATA ENTRY OPERATOR | SELF EMPLOYED TAILOR | TRAINEE - PEDICURIST | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ASSOCIATE DATA ENTRY OPERATOR | TRAINEE - PEDICURIST,754211,Kendrapara District,Kendrapara,XR8CD3,poi
odisha,JSS Kendrapara,\1ST FLOOR OF BANK OF INDIA Bhramardiapatna\nKENDRAPARA SADAR-754211\nKENDRAPARA (Odisha),jsskendrapar@gmail.com,9439059840,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR,754211,Kendrapara District,Kendrapara,XR8CD3,poi
odisha,JSS Kendrapara,"KENDRAPARA, Kendrapara Sadar-754211, KENDRAPARA (Odisha)",jsskendrapara@gmail.com,8598046559,,754211,Kendrapara District,Kendrapara,2LLKU4,pincode
odisha,JSS Keonjhar,"College Road, Kendujhar Town-758001, KENDUJHAR (Odisha)",jss.keonjhar@gmail.com,9437056514,,758001,Kendujhar District,Kendujhar Sadar,L3IBRZ,pincode
odisha,JSS Koraput,Jan Shikshan Sansthan Koraput Near Police High School Rayagada Road\nKoraput - 764020,jsskoraput@gmail.com,9437081919,SELF EMPLOYED TAILOR | TRAINEE - BEAUTICIAN | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | TRAINEE - BEAUTICIAN,764020,Koraput District,Koraput,YNLP90,landmark
odisha,JSS Koraput,\At- In Front Of Police High School Rayagada Road Koraput\nAt- Damonjodi Chowk Semeliguda Koraput,isskoraput@gmail.com,6370577698,ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR,764020,Koraput District,Koraput,YNLP90,poi
odisha,JSS Koraput,"AT- RAM NAGAR ,NEAR POLICE HIGH SCHOOL,RAYAGADA ROAD ,KORAPUT, Koraput Town-764020, KORAPUT (Odisha)",jsskoraput@gmail.com,6370577698,,764020,Koraput District,Koraput,YNLP90,landmark
odisha,JSS KOTHAPETA 02,KOTHAPETA RAYAGADA,tarunibidika31@gmail.com,7735208775,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,765017,Rayagada District,Rayagada,86AS2D,village
odisha,JSS Malkangiri,"At Patraguda Plot No2066/6450 Malkangiri, Malkangiri-764045, MALKANGIRI (Odisha)",jssmalkanigiri@gmail.com,8658626058,,764044,Malkangiri District,Mathili,852CC3,village
odisha,JSS Mayurbhanj,At-Raghunathpur Po/Ps-Baripada Dist-Mayurbhanj Pin No-757001 State-Odisha,Sabyasachi.samal.143@gmail.com,9124223398,ASSOCIATE DATA ENTRY OPERATOR | TRAINEE - BEAUTICIAN | ASSOCIATE DATA ENTRY OPERATOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | TRAINEE - BEAUTICIAN,757001,Mayurbhanj District,Baripada Sadar,61M3AE,locality
odisha,JSS Mayurbhanj,"986, Baripada (M)-757001, MAYURBHANJ (Odisha)",jssmayurbhanj@gmail.com,8249074812,,757003,Mayurbhanj District,Baripada Sadar,LHO14Z,locality
odisha,JSS Navrangpur,"430/1508, Nabarangapur P.S-764059, NABARANGPUR (Odisha)",nabarangpurjss@gmail.com,7978971338,,764059,Nabarangpur District,Nabarangapur PS,J5CPUJ,pincode
odisha,JSS Nayagarh,BARAMASILANE LENKUDIPADA NAYAGARH -752070 (ODISHA),nayagarhjss@gmail.com,7735569286,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR,752070,Nayagarh District,Nayagarh,7FAT44,village
odisha,JSS Nayagarh,"Baramasilane, Nayagarh-752070, NAYAGARH (Odisha)",nayagarhjss@gmail.com,9938460037,,752070,Nayagarh District,Nayagarh,5259N1,pincode
odisha,JSS Nuapada,"At-Nuapada, PO-Tanwat, District-Nuapada, Nuapada-766105, NUAPADA (Odisha)",jssnuapada@gmail.com,9437058367,,766105,Nuapada District,Nuapada,S8D211,village
odisha,JSS Puri,"At/Po-Sarbodaya Nagar, Dist-Puri, Odisha-752002, Ph No.-06752-222667, Puri (M)-752002, PURI (Odisha)",mailboxjsspuri@gmail.com,9438018582,,752002,Puri District,Puri,M2ZPKK,locality
odisha,JSS PWD LANE,AT-PWD LANE NEAR KAILASH HOSPITAL,smahapatra54@gmail.com,7978513441,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,752069,Nayagarh District,Nayagarh,62CHVR,street
odisha,JSS Rajalaxmi Tailoring Training Centre,At/Po-Astaranga Dist-Puri,mailboxjsspuri@gmail.com,9938498046,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,752109,Puri District,Astaranga,V9OIWN,subDistrict
odisha,JSS Rayagada,Neheru Nagar Railway station Road Rayagada-765001,pravat.nayak90@gmail.com,9937793543,SELF EMPLOYED TAILOR | ASSOCIATE DATA ENTRY OPERATOR | SELF EMPLOYED TAILOR | ASSOCIATE DATA ENTRY OPERATOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR,765001,Rayagada District,Rayagada,J0O0UF,poi
odisha,JSS Rayagada,"4th Lane, Rayagada-765001, RAYAGADA (Odisha)",jssrayagadaodisha@gmail.com,9437070203,,765001,Rayagada District,Rayagada,J0O0UF,poi
odisha,JSS Rourkela,"Sector-15, Raurkela (M)-769003, SUNDARGARH (Odisha)",jssrkl1@gmail.com,8895981633,,769003,Sundargarh District,Raurkela M,CZF3AW,locality
odisha,JSS Rourkela 01,Sector-15,jssrkl1@gmail.com,9439200477,ASSOCIATE DATA ENTRY OPERATOR | PICKLE MAKING TECHNICIAN | PICKLE MAKING TECHNICIAN | PICKLE MAKING TECHNICIAN | PICKLE MAKING TECHNICIAN,769003,Sundargarh District,Raurkela M,MS81N1,locality
odisha,JSS Rourkela-Kuarmunda centre,At/PO-Kuarmunda Sundargarh,jssrkl1@gmail.com,9439200477,OFFICE ASSISTANT | OFFICE ASSISTANT | OFFICE ASSISTANT | OFFICE ASSISTANT,,Sundargarh District,,24TD2A,city
odisha,JSS Rourkela-Rajgangpur,At-Talapada PO-Rajgangpur Sundargarh,jssrkl1@gmail.com,9439200477,ASSOCIATE DESKTOP PUBLISHING,770017,Sundargarh District,Rajagangapur,2LJP1W,district
odisha,JSS SALAJHARIA 04,AT/PO--SALAJAHRIA NEAR SALAJHARIA KALYANI MANDAP,satyanarayanmohanty9@gmail.com,9439048405,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,752077,Nayagarh District,Khandapada,T6743C,village
odisha,JSS Sambalpur,"At:- Adarsh Marg, Ainthapali-768004, SAMBALPUR (Odisha)",jss.sbp@gmail.com,9556888610,,768004,Sambalpur District,Sambalpur,3JYHCA,locality
odisha,JSS Solar InfoTech Jagatsinghpur,At-Durgabazar PO/Dist-Jagatsinghpur,jss_jspur1@yahoo.co.in,7377601120,ASSOCIATE DATA ENTRY OPERATOR,754103,Jagatsinghpur District,Jagatsinghapur,YNTTG2,poi
odisha,JSS Subarnapur,"ANURI BHAWAN, BUDHHA VVIHAR, Sonapur-767017, SONEPUR (Odisha)",jsssonepur@gmail.com,9438651528,,767017,Subarnapur District,Sonapur,NMXY6D,pincode
odisha,JSS TELANGASAHI,AT-TELENGASAHI,diptiseet220@gamil.com,7981535695,TRAINEE - BEAUTICIAN | TRAINEE - BEAUTICIAN,765001,Rayagada District,Rayagada,J0O0UF,poi
odisha,JSS- KRUSHNA NAGAR 03,KRUSHNA NAGAR,nilamadhabapatro@gmail.com,8093836873,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,755019,Jajpur District,Vyasanagar,009JQH,village
odisha,JSS- Nilachal Seva Pratisthan 02,At-Dayavihar PO-Gadasahi Via-Kanas Dist-Puri,mailboxjsspuri@gmail.com,9438621294,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,752017,Puri District,Kanas,1SC574,village
odisha,JSS-MKG TRAINING CENTRE,At- Pradhaniguda in front of Labour office Malkangiri-764045,jssskillmkg@gmail.com,7205697559,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR,764044,Malkangiri District,Mathili,K22RST,village
odisha,Jyoti Industrial Training Centre,"At-Bnagriposi, Po-Bankati",jyoti.itc.mbj@gmail.com,9777152286,ELECTRICIAN (NSQF) | FITTER (NSQF),756101,Bhadrak District,Bhadrak Rural,1DJ1ZU,poi
odisha,Jyoti ITC,"AT I.G. Marg, Near Govt ITI Balasore",jyotiitcbalasore039@gmail.com,7537035050,ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF) | FITTER (NSQF),756003,Balasore District,Baleshwar Sadar,OAMM0L,district
odisha,Kalahandi ITC,Naktiguda Bhawanipatna,kitckalahandi@yahoo.in,9937124848,FITTER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRICIAN (NSQF),766023,Kalahandi District,Junagarh,4ACF42,village
odisha,Kalapata Industrial Training Centre,"AT/PO- Tigiria, PS- Tigiria",kalapataitc@gmail.com,7077900102,FITTER (NSQF) | ELECTRICIAN (NSQF),754030,Cuttack District,Tigiria,725ASF,village
odisha,Kalinga Bikash Industrial Training Center,"At/Po-Kapaleswar,P.S-Choudwar,Pin-754071",sibasisbehera1345@gmail.com,8249307377,ELECTRICIAN (NSQF) | FITTER (NSQF),754071,Cuttack District,Tangi Choudwar,22TFXV,poi
odisha,"KALINGA I.T.C, VIDYA VIHAR, KHURDA","VIDYA VIHAR, BADARAGHUNATHPUR, P.O : MADANPUR, VIA : JANLA, P.S : JATNI, DIST : KHURDA",sarojkumardash96@gmail.com,9178115571,ELECTRICIAN (NSQF) | FITTER (NSQF),752055,Khordha District,Khordha,IHMXPR,city
odisha,Kalinga Industrail Training Centre AT/PO Chatrapur,At/PO Chatrapur,kaling.itc74@gmail.com,9861352533,ELECTRICIAN (NSQF) | DRIVER CUM MECHANIC (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF),761020,Ganjam District,Chhatrapur,V8YXBQ,city
odisha,Kalinga Industrial Training Centre,Lathikata Rourkela,kalingaitc1996@gmail.com,9437506822,FITTER (NSQF) | ELECTRICIAN (NSQF) | SEWING TECHNOLOGY (NSQF),770037,Sundargarh District,Lathikata,8UKE9Y,poi
odisha,KALINGA INDUSTRIAL TRAINING CENTRE,"AT- KAITHA(RAGADI), POST- PINGALA,",jajpur.kalingaitc@gmail.com,9040975049,ELECTRICIAN (NSQF),770037,Sundargarh District,Lathikata,8UKE9Y,poi
odisha,Kalinga Institute of Industrial Technology,1002/2478 IRC Village Nayapalli,principal.iti@kiit.ac.in,9938826980,ELECTRONICS MECHANIC (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),751015,Khordha District,Bhubaneswar,HKEEDJ,subLocality
odisha,KAMAKSHEE INDUSTRIAL TRAINING CENTRE KAMAKHYANAGAR,"AT-NUA ALATUMA,PO/PS-KAMAKHYANAGAR",sahoorashmi152@gmail.com,9437333073,FITTER (NSQF) | ELECTRICIAN (NSQF),759018,Dhenkanal District,Kamakshyanagar,34X9P4,village
odisha,Kaminimayee ITC,At/P.O./P.S. - Chhendipada,kaminiitic@rediffmail.com,9437414608,ELECTRICIAN (NSQF) | SEWING TECHNOLOGY (NSQF) | WELDER (NSQF) | FITTER (NSQF),415643,Angul District,Chhendipada,QXW9WR,subDistrict
odisha,Kapilash ITC,"At- Atinda, P.O.- Mahimagadi (Joranda), Ps- Gondia",kapilasiti@gmail.com,9438394348,ELECTRICIAN (NSQF) | FITTER (NSQF),759014,Dhenkanal District,Gandia,6CS146,village
odisha,Karanjia ITC,"At-Karadia, PO Rasamtola Via, Karanjia",kalyankumar9853@gmail.com,9776767565,FITTER (NSQF) | ELECTRICIAN (NSQF),757036,Mayurbhanj District,Karanjia,5T8T52,village
odisha,KBK Industrial Training Centre,"Plot No. 104 Industrial Estate G.C. Ph.1, PO/VIA-RAJENDRA COLLEGE, BOLANGIR NEAR CHUIBANDH, SAMBALPUR ROAD NH-26, DIST-BOLANGIR, PIN-767002, ODISHA",sanjibkguru2007@rediffmail.com,9853245055,FITTER (NSQF) | PLUMBER (NSQF) | ELECTRICIAN (NSQF),768004,Sambalpur District,Sambalpur,IBZBE8,district
odisha,Kendrapara Institute of Engineering & Tech.,Udaynagar Thakur Patna,chairmankiet2004@gmail.com,7008965403,ELECTRICIAN (NSQF) | FITTER (NSQF),754250,Kendrapara District,Derabish,ELMHJ5,village
odisha,Keonjhar ITC,Baniapat College Road,rsbti2013@gmail.com,9064622994,ELECTRICIAN (NSQF) | FITTER (NSQF),758001,Kendujhar District,Kendujhar Sadar,J1VYGR,locality
odisha,Khandadhar ITC,"N.H-23, Rajamunda",khandadharitc1996@gmail.com,9040878283,FITTER (NSQF),759118,Angul District,Palalahada,38A32C,village
odisha,Khandapada Industrial training centre,"At/Po-Khandapada , PS-Khandapada, Dist-Nayagarh",principal@kitc.org.in,9437967403,WIREMAN (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | SEWING TECHNOLOGY (NSQF) | SURVEYOR (NSQF),,Nayagarh District,Khandapada,SJKLZM,subDistrict
odisha,Khetramohan Industrial Training Centre Pipli,PO Pipli,khetramohanitc@gmail.com,9338888868,ELECTRICIAN (NSQF) | FITTER (NSQF),752104,Puri District,Pipili,SCDBE2,state
odisha,Kiran ITC,At-Benapura P.O Rajghat,kiranitirajghat@gmail.com,9337007440,FITTER (NSQF) | ELECTRICIAN (NSQF),756030,Balasore District,Basta,EM6HTW,village
odisha,KOEL PRIVATE INDUSTRIAL TRAINING INSTITUTE,"At:-Main Road Jagda, Po/Ps:-Jhirpani, Rourkela,",jagapaikaray@gmail.com,9937741564,WELDER (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),769042,Sundargarh District,Raurkela M,3TQSY8,street
odisha,KOMAND PRIVATE INDUSTRIAL TRAINING INSTITUTE,"AT/PO- KOMAND,VIA-KURAL,PS-ODAGAON",kitc@srisikhya.com,8895997666,FITTER (NSQF) | MASON (BUILDING CONSTRUCTOR) (NSQF) | PLUMBER (NSQF) | ELECTRICIAN (NSQF) | SEWING TECHNOLOGY (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF),752090,Nayagarh District,Odagaon,I5CAQM,poi
odisha,KONARK INDUSTRIAL TRAINING CENTRE,"At-Railway station Para, W.No-19, Po/Dist-Bargarh",kitcbgh@gmail.com,8270229049,ELECTRICIAN (NSQF) | FITTER (NSQF),768028,Bargarh District,Bargarh,J13J1D,poi
odisha,KONARK INDUSTRIAL TRAINING INSTITUTE,AT MEDRI STREET PO/DIST.NABARANGPUR,konarkinstitute@gmail.com,9437174722,FITTER (NSQF),764074,Nabarangpur District,Raighar,IQT0I6,district
odisha,KORAPUT INDUSTRIAL TRAINING CENTRE,"BESIDE C I OF SCHOOL,CHETNA COMPLEX, AT PARAJA STREET, PO KORAPUT",koraput.iti@gmail.com,7978821493,FITTER (NSQF) | DRIVER CUM MECHANIC (NSQF) | ELECTRICIAN (NSQF),764020,Koraput District,Koraput,6J5MIZ,poi
odisha,Krishna priya itc,AT/PO-Kuchinda VIA-Kuchinda,krishnapriyaitc@gmail.com,8018075472,FITTER (NSQF) | ELECTRICIAN (NSQF),768222,Sambalpur District,Kochinda,DZ15AZ,state
odisha,KSHETRABASI INDUSTRIAL INSTITUTE,"AT: DIGHI, PO: BIRIBATI, DIST: CUTTACK, PIN - 754100",kshetrabasiitc@gmail.com,9437220737,ELECTRICIAN (NSQF) | FITTER (NSQF) | WIREMAN (NSQF) | PLUMBER (NSQF),754100,Cuttack District,Cuttack Sadar,644E12,village
odisha,Kushaleswar Industrial Training Centre,"AT/P.O.- Sailong ,Via.- Ghasipura",principalkitc@yahoo.com,9437630595,ELECTRICIAN (NSQF) | FITTER (NSQF),758015,Kendujhar District,Ghasipura,PX1SBA,village
odisha,"l Development Centre, GummaSkill Development Centre,",Gumma,sdcgumma.rgd@gmail.com,,FITTER (NSQF),761207,Gajapati District,Gumma,ENGQZM,subDistrict
odisha,LAXMI NARAYAN INSTITUTE OF ENGINEERING & TECHNOLOGY (ITC),"AT-PANCHUPANDAV CHHACK PO-KUSUNPUR, VIA-N.KOILI ,BLOCK-DERABISH",lnietkendrapara@gmail.com,9937312934,FITTER (NSQF) | ELECTRICIAN (NSQF) | PLUMBER (NSQF) | SEWING TECHNOLOGY (NSQF),754207,Kendrapara District,Derabish,2SCF54,village
odisha,Litchitree Skills_ Padmapur_Kenjhor,No 6-120 Kushaleswar ITI At/Po-Sailong,litchitreepadmapur@gmail.com,8908274878,OPTICAL FIBER TECHNICIAN | OPTICAL FIBER SPLICER | OPTICAL FIBER TECHNICIAN | ASSOCIATE DESIGNER-DIE AND MOULD FOR PLASTIC INCLUDING TOYS | ASSOCIATE DESIGNER-DIE AND MOULD FOR PLASTIC INCLUDING TOYS | ASSOCIATE DESIGNER-DIE AND MOULD FOR PLASTIC INCLUDING TOYS | ASSOCIATE DESIGNER-DIE AND MOULD FOR PLASTIC INCLUDING TOYS | BROADBAND TECHNICIAN | OPTICAL FIBER SPLICER | BROADBAND TECHNICIAN,768036,Bargarh District,Padmapur,PD9JIJ,city
odisha,"LITTLE FLOWER PRIVATE INDUSTRIAL TRAINING INSTITUTE, BARIPADA","AT- RAGHUNATHPUR, BARIPADA, PO- KAINFULIA,",littlefloweritc@gmail.com,9437609698,DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF),757001,Mayurbhanj District,Baripada Sadar,YNWIXA,locality
odisha,Little Flower Technical Institute,Soro Post Box No. 18,littlefloweritisoro@gmail.com,9437149692,MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),756045,Balasore District,Soro,5637T7,subDistrict
odisha,LOKSHAKTI INDUSTRIAL TRAINING INSTITUTE(PVT.),"AT/PO-SERGARH,",lokshakti_ray@rediffmail.com,7789881076,FITTER (NSQF) | ELECTRICIAN (NSQF),756060,Balasore District,Remuna,YN23G9,poi
odisha,Maa Bhagabati Industrial Training Center,"At/Po-Indupur, Ps-Nikirai",maabhagabatiitc@gmail.com,9853469142,FITTER (NSQF),770073,Sundargarh District,Sundargarh,GH2AAJ,poi
odisha,Maa Budhi ITC,Tubay P.O,maabudhiitc54@yahoo.com,9556154853,FITTER (NSQF) | ELECTRICIAN (NSQF),759122,Angul District,Anugul,Y9JGRF,poi
odisha,Maa Durga Electronics Industrial Society,"At-Kendupatna,Po-Dadha,Ps-Nandankanan.",itimdeisbarang@yahoo.com,8249377945,ELECTRICIAN (NSQF) | FITTER (NSQF) | ELECTRONICS MECHANIC (NSQF),754022,Cuttack District,Tangi Choudwar,KDE0AZ,poi
odisha,MAA HINGULA INDUSTRIAL TRAINNING CENTRE,"At- Talabeda,Po- Kandhala,Talcher",maahingulaiti@gmail.com,9938463525,FITTER (NSQF) | ELECTRICIAN (NSQF),759100,Angul District,Talcher,BF3B5F,village
odisha,Maa Karanjei Itc,AT/PO- DHAUGAON,maakaranjeiitc@gmail.com,9438039590,ELECTRICIAN (NSQF) | FITTER (NSQF),761151,Ganjam District,Surada,FSA632,village
odisha,Maa Mahurikalua ITC,At-Sila Saw Mils Aska Road Berhampur,ssethi191@gmail.com,8280000743,DRIVER CUM MECHANIC (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),760002,Ganjam District,Berhampur,JVFSCZ,street
odisha,Maa Majhi Ghoriani Industrial Training Centre,At/ P. O.- Rayagada,aishapintu@gmail.com,7978642112,DRIVER CUM MECHANIC (NSQF) | PLUMBER (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | WELDER (NSQF),765001,Rayagada District,Rayagada,UA6D0Y,district
odisha,"MAA RANI INDUSTRIAL TRAINING CENTRE,MOTTO","AT/PO-MOTTO,PS-CHANDBALI.",mr2itc@yahoo.in,9668276290,ELECTRICIAN (NSQF) | FITTER (NSQF),756132,Bhadrak District,Chandabali,YGB5DN,village
odisha,Maa Sarala Industrial Training Centre,"At/Po-Erasama, Ps-Erasama, Dist-Jagatsinghpur PIN-754139",directormaasaralaitc@gmail.com,9938382996,FITTER (NSQF) | ELECTRICIAN (NSQF),754139,Jagatsinghpur District,Ersama,TFT277,village
odisha,Maa Tarini Industrial Training Centre,"At/po-Chhenapadi,Via-Hatadihi,Ps-Nandipada",mtitcl4@gmail.com,9437652534,FITTER (NSQF) | ELECTRICIAN (NSQF),758083,Kendujhar District,Hatadihi,5885SC,village
odisha,"Maa Tarini ITC,Mashra,",Mashra,mtitc.mashra@gmail.com,9438290931,HEALTH SANITARY INSPECTOR (NSQF) | WELDER (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF),755012,Jajpur District,Binjharpur,D21713,village
odisha,Madali Sahu Industrial Training Centre,"At-Manada,P.O.-Manada,P.S.-Bisoi",msitc.india@gmail.com,7873100099,ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF),757033,Mayurbhanj District,Bisoi,DF5E5B,village
odisha,Madan Mohan Industrial Training Centre,At/P.O-Mangarajpur P.S-Kujang,bikram.routaray2011@gmail.com,9938197797,ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | WELDER (NSQF) | PLUMBER (NSQF) | FITTER (NSQF),756101,Bhadrak District,Bhadrak Rural,1DJ1ZU,poi
odisha,"Madhabananda Snehalata ITC(Mottel Chhak, Bhadrak)","At-Mottel Chhaka, Bhadrak",swadhinnayakaug15@gmail.com,9437147455,ELECTRICIAN (NSQF) | FITTER (NSQF) | COSMETOLOGY (NSQF),756100,Bhadrak District,Bhadrak Rural,UGTUMM,subDistrict
odisha,"Madhusudan Industrial Training Institute, Cuttack","At-BOSE Campus, PO- SCB Medical College",sksahoo79@hotmail.com,9438014573,ELECTRICIAN (NSQF) | DRESS MAKING (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | FITTER (NSQF) | WELDER (NSQF) | SEWING TECHNOLOGY (NSQF) | ELECTRONICS MECHANIC (NSQF) | MECHANIC AUTO BODY REPAIR (NSQF) | MECHANIC AUTO BODY PAINTING (NSQF),753007,Cuttack District,Cuttack Sadar,UQVHLX,poi
odisha,Mahabir ITC,AT/PO Mitrapur,mahabir.iti@gmail.com,7978232943,FITTER (NSQF),756020,Balasore District,Nilagiri,EML6G4,village
odisha,Mahandi ITC,AT-Shakti Nagar P.O Hirakud,ashishprasadraulo@gmail.com,8249991265,ELECTRICIAN (NSQF) | FITTER (NSQF),768016,Sambalpur District,Sambalpur,DL278Z,city
odisha,Maharaja Sriram Chandra Bhanja Deo University,Takatpur Baripada,prdebata@gmail.com,8847870334,YOGA INSTRUCTOR (B&W) | SOFTWARE DEVELOPER ASSOCIATE | ASSOCIATE DATA ENTRY OPERATOR | FRONT OFFICE ASSISTANT | ASSOCIATE DATA ENTRY OPERATOR | FRONT OFFICE ASSISTANT | OFFICE OPERATIONS EXECUTIVE | OFFICE OPERATIONS EXECUTIVE | OFFICE OPERATIONS EXECUTIVE | OFFICE OPERATIONS EXECUTIVE | YOGA INSTRUCTOR (B&W) | YOGA INSTRUCTOR (B&W) | YOGA INSTRUCTOR (B&W) | YOGA INSTRUCTOR (B&W) | YOGA INSTRUCTOR (B&W) | YOGA INSTRUCTOR (B&W) | YOGA INSTRUCTOR (B&W) | SOFTWARE DEVELOPER ASSOCIATE,757003,Mayurbhanj District,Baripada Sadar,SEEB45,poi
odisha,Maharishi ITC,At. P.O Kosala,sidhantrocky@gmail.com,9937882692,ELECTRICIAN (NSQF),754159,Jagatsinghpur District,Biridi,DS78ED,village
odisha,Mahatma Gandhi Pvt ITI,"At- College Sqaure, Po:=- Koti nada ASKA Ganjam",mahatmagandhi.itc2001@gmail.com,9348288385,ELECTRICIAN (NSQF) | FITTER (NSQF),761111,Ganjam District,Asika,TKCQAI,district
odisha,Mahatma Gandhi Tech. Institute,"Mahatma Gandhi Technical Institute, AT: Rampas, PO: F.C Project, Dist: Jajpur, PIN: 755 020",mahatmagandhijajpur@gmail.com,9437316213,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRICIAN (NSQF) | WELDER (NSQF) | FITTER (NSQF) | SURVEYOR (NSQF) | ELECTRONICS MECHANIC (NSQF),755019,Jajpur District,Vyasanagar,VUVUZ9,locality
odisha,Mahatma Gandhi Technical Institute,"At-Baunshakan,po-Anantapur",kumarzeeten@gmail.com,8895784678,FITTER (NSQF) | ELECTRICIAN (NSQF),764001,Koraput District,Jeypore,B345AS,state
odisha,Maheswari ITC,"Bandupala, P.O Desil, Titilagarh Block",mitc.titlagarh@gmail.com,9437033343,ELECTRICIAN (NSQF) | FITTER (NSQF),767033,Balangir District,Titlagarh,33CSTC,village
odisha,Mahima Institute of Industrial Technology,At/Po/PS-Badasahi,itcmahima@gmail.com,9778330285,FITTER (NSQF) | ELECTRICIAN (NSQF),756001,Balasore District,Baleshwar Sadar,28WIJE,poi
odisha,Makardhwaj ITC,"At-Oranal,Po-Nimol,Via-Tiran,Dist-Jagatsinghpur",principal.mditc@gmail.com,9338495278,FITTER (NSQF) | ELECTRICIAN (NSQF),754138,Jagatsinghpur District,Tirtol,ELAOK5,village
odisha,MANORAMA INDUSTRIAL TRAINING CENTRE,AT/PO-SARAT,anirudhamallick@yahoo.com,9777320064,FITTER (NSQF) | ELECTRICIAN (NSQF),756101,Bhadrak District,Bhadrak Rural,1DJ1ZU,poi
odisha,Manorama ITC,"AT/PO-DALA SANKHACHILLA ROAD, JAJPUR ROAD",akshaykumalik@yahoo.com,9861226869,ELECTRICIAN (NSQF) | FITTER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),755019,Jajpur District,Vyasanagar,RKY8CK,locality
odisha,Manorma Institute of Industrial Trg. & Engineering ITC,Chandikhol P.O Dharmasala,manoramaiti201824@gmail.com,9040406868,FITTER (NSQF) | ELECTRICIAN (NSQF),755024,Jajpur District,Dharmasala,CVRLRU,subDistrict
odisha,Marcony Industrial Traininig Centre,"AT-ratmalpur,jagannathpur PO- Patarpur",marconyinstitute@gmail.com,9437752009,ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF),756111,Bhadrak District,Bhadrak Rural,EKNAZL,village
